filepath,label,original_split
largeFaceShape_dataset\train\long\oblong-597-_jpg.rf.d6faabe19e461f130206f6420770ccd2.jpg,long,train
largeFaceShape_dataset\train\heart\heart-201-_jpg.rf.1aceea8d2fa6ad3cf2a4876e03a9809c.jpg,heart,train
largeFaceShape_dataset\test\long\70_jpg.rf.f8adde069f0234af3bc937ab2fe68c32.jpg,long,test
largeFaceShape_dataset\train\long\oblong-308-_jpg.rf.1a41a28287d65db083d9a6942c0f2f02.jpg,long,train
largeFaceShape_dataset\test\heart\heart-788-_jpg.rf.e01c2626584773777cc86eb46b4d5692.jpg,heart,test
largeFaceShape_dataset\test\square\square-635-_jpg.rf.fe148f882da0a1882b54a0cedc7aced6.jpg,square,test
largeFaceShape_dataset\train\oval\image-ovale-183_jpg.rf.fd435ee8beb08cf4f7dfb09ab05f68f9.jpg,oval,train
largeFaceShape_dataset\train\heart\heart-179-_jpg.rf.c9f3d9d03c8b8426e8a8092f79c4d95f.jpg,heart,train
largeFaceShape_dataset\train\oval\ovale-435_jpg.rf.67971d594eca72f14e6812402a39f171.jpg,oval,train
largeFaceShape_dataset\train\square\square-194_jpg.rf.466b424942b1551fa1b39f157d8af876.jpg,square,train
largeFaceShape_dataset\train\heart\heart-572-_jpg.rf.2c54decefc707045518c26a041e559d1.jpg,heart,train
largeFaceShape_dataset\train\oval\oval-31-_jpg.rf.07bad1c1ee1071555c01bd3dd35709a5.jpg,oval,train
largeFaceShape_dataset\test\long\oblong-335-_jpg.rf.4690925e2814fc6426ad3d12b7e9dbed.jpg,long,test
largeFaceShape_dataset\train\oval\oval-551-_jpg.rf.f38b9ecc82bbba51523f5826c21657b7.jpg,oval,train
largeFaceShape_dataset\train\round\round-132-_jpg.rf.182c4587f81da9e326a3f476d364c334.jpg,round,train
largeFaceShape_dataset\train\square\113_jpg.rf.4984072cb655715ba642dc552c4eb189.jpg,square,train
largeFaceShape_dataset\train\oval\oval-247-_jpg.rf.f930f0846b732afa81a2c53064c0b4bc.jpg,oval,train
largeFaceShape_dataset\train\oval\ovale-426_jpg.rf.1fb5b35503ca19c910ebe74fa2afc220.jpg,oval,train
largeFaceShape_dataset\train\square\square-856-_jpg.rf.d3db66e9b6b22a0695c1d1810e99eb0c.jpg,square,train
largeFaceShape_dataset\train\heart\heart-982-_jpg.rf.26253f27d2de48153c639e3aa023a8cc.jpg,heart,train
largeFaceShape_dataset\test\oval\oval-697-_jpg.rf.d737f48b24c0e580678ce04db56c908f.jpg,oval,test
largeFaceShape_dataset\train\oval\image-ovale-245_jpg.rf.d6d764dd09a8d106cc844183c2fba1f8.jpg,oval,train
largeFaceShape_dataset\train\round\round-447-_jpg.rf.835b75a33631c2eb96abddfbd94c2a37.jpg,round,train
largeFaceShape_dataset\train\heart\heart-299-_jpg.rf.b13458490b739418e3599746c8982f3d.jpg,heart,train
largeFaceShape_dataset\train\square\square-643-_jpg.rf.3fc9515eb0826c6721e65a23139cb3be.jpg,square,train
largeFaceShape_dataset\train\round\images-round-15_jpg.rf.9f05e069ca96a4646d35b840f18c48a2.jpg,round,train
largeFaceShape_dataset\test\square\29_jpg.rf.375497959d76cbf5e58de1d5496d3c33.jpg,square,test
largeFaceShape_dataset\train\round\round-578_jpg.rf.b4192681bc87793b80e4b7e3ffa4e6f0.jpg,round,train
largeFaceShape_dataset\train\square\square-382-_jpg.rf.fe388e58ba4aa6fc1b9b9a2c5e8e1c0a.jpg,square,train
largeFaceShape_dataset\train\round\round-235-_jpg.rf.9653f925420d5471adf830b3d8ae60af.jpg,round,train
largeFaceShape_dataset\train\round\round-690-_jpg.rf.65a763a55e2805254ca2074e9f10f96c.jpg,round,train
largeFaceShape_dataset\train\oval\oval-892-_jpg.rf.377841daa5a85fbbc27c950620e3e715.jpg,oval,train
largeFaceShape_dataset\train\oval\oval-846-_jpg.rf.f5789156a06849ed3786c5ed3fbd67d5.jpg,oval,train
largeFaceShape_dataset\train\heart\heart-925-_jpg.rf.b39c30ae2c6f63b001e5e7d66d79c419.jpg,heart,train
largeFaceShape_dataset\train\long\oblong-858-_jpg.rf.7383cbf53e525f4095b2c675e34934a4.jpg,long,train
largeFaceShape_dataset\train\square\square-563-_jpg.rf.8e2b8b0ca19ded361b705652d6d13675.jpg,square,train
largeFaceShape_dataset\train\heart\heart-838-_jpg.rf.40150fb1fb78122099bd93de6f58a6df.jpg,heart,train
largeFaceShape_dataset\train\round\round-449-_jpg.rf.2a1fd21a285f6e078e2c87615108e874.jpg,round,train
largeFaceShape_dataset\train\round\round-571_jpg.rf.28b305ab570204235933723f72e6ba05.jpg,round,train
largeFaceShape_dataset\train\oval\oval-622-_jpg.rf.a50415eb005760c8ac055368a1efea11.jpg,oval,train
largeFaceShape_dataset\train\square\square-221-_jpg.rf.1a526944375990d7107ec5ac6973fd0f.jpg,square,train
largeFaceShape_dataset\test\square\49_jpg.rf.a2834b94893c6a91818381edf2da0ef4.jpg,square,test
largeFaceShape_dataset\train\heart\heart-564-_jpg.rf.a0c468217b2bc622d47104e6b447d433.jpg,heart,train
largeFaceShape_dataset\train\heart\heart-865-_jpg.rf.a6f5f3d412fda26df146f8b5881ae16b.jpg,heart,train
largeFaceShape_dataset\train\heart\heart-760-_jpg.rf.ce89c75cf770ce2379b21d7dc2c9c9b4.jpg,heart,train
largeFaceShape_dataset\train\heart\heart-655-_jpg.rf.a2d1777c9360665c45fa416a373e9e0f.jpg,heart,train
largeFaceShape_dataset\train\round\round-177-_jpg.rf.a419206ee255ebd2ffe4fd86ff273db4.jpg,round,train
largeFaceShape_dataset\train\square\square-54-_jpg.rf.6a1d662d7af9544facc62e35ec05dc90.jpg,square,train
largeFaceShape_dataset\train\round\round-258-_jpg.rf.e51d4c81a8cd0e0c7f3a58eb9d43851e.jpg,round,train
largeFaceShape_dataset\train\square\78_jpg.rf.b0ce5b863f8a62025e2d09950a0288db.jpg,square,train
largeFaceShape_dataset\test\oval\oval-394-_jpg.rf.489ae32b9a439422273cc7478a8fa777.jpg,oval,test
largeFaceShape_dataset\train\round\round-618-_jpg.rf.07c6060d4d01f653f13b1d629cc6c2e1.jpg,round,train
largeFaceShape_dataset\test\square\48_jpg.rf.c56c9d23e8457025c6bcd1db53e60fa0.jpg,square,test
largeFaceShape_dataset\train\round\round-468-_jpg.rf.3f651a223dc38e3259dd0821fac56389.jpg,round,train
largeFaceShape_dataset\train\round\round-277-_jpg.rf.13531fa53b4c38487c65e86beeba927f.jpg,round,train
largeFaceShape_dataset\train\round\round-678-_jpg.rf.88b9e354072fab7f9668784de363caa6.jpg,round,train
largeFaceShape_dataset\train\round\round-520_jpg.rf.9e8389cd0fb45623ec23e3e5d4afc7c4.jpg,round,train
largeFaceShape_dataset\train\oval\oval-443-_jpg.rf.f59cb1e5ab6aeee7dcd3947e221134f7.jpg,oval,train
largeFaceShape_dataset\train\round\round-615_jpg.rf.7a5916924583f29fa7a6f46d9ff7fa2a.jpg,round,train
largeFaceShape_dataset\train\square\square-597-_jpg.rf.a15947aedc7572def0ed900868a180cb.jpg,square,train
largeFaceShape_dataset\train\oval\oval-973-_jpg.rf.1b818eb0590de5e1c61b11640e1de282.jpg,oval,train
largeFaceShape_dataset\train\long\oblong-757-_jpg.rf.080f66bbdbf83cf221f7001c7f0dad28.jpg,long,train
largeFaceShape_dataset\train\square\square-883-_jpg.rf.2a3345ba9e790bdb93b9cf490128c10d.jpg,square,train
largeFaceShape_dataset\train\square\square-94-_jpg.rf.737070fb7dd4fac88170665249464ac9.jpg,square,train
largeFaceShape_dataset\test\square\34_jpg.rf.3667932ad67f88ebd3f144894a02e1f0.jpg,square,test
largeFaceShape_dataset\train\round\image-round-78_jpg.rf.d11fed2b48045e3295f7e97d98d63cad.jpg,round,train
largeFaceShape_dataset\train\square\106_jpg.rf.c60c95ba8138dfba52d5a5e625164d45.jpg,square,train
largeFaceShape_dataset\train\square\square-834-_jpg.rf.ebeedee15e300ca7c33654f0c78fefb6.jpg,square,train
largeFaceShape_dataset\train\heart\heart-596-_jpg.rf.3bc345c9f4d37f2bb2e3ab2e3a668874.jpg,heart,train
largeFaceShape_dataset\train\long\oblong-619-_jpg.rf.6634b49f83c409bc121c9801e6bf745c.jpg,long,train
largeFaceShape_dataset\test\square\square-772-_jpg.rf.98cb3e507294e6ec61fa27ac82aa75e4.jpg,square,test
largeFaceShape_dataset\train\long\oblong-621-_jpg.rf.b7d3b9b2b07176887cbfe7fc933c1f7e.jpg,long,train
largeFaceShape_dataset\train\round\round-280-_jpg.rf.9ed17681d15e186e610c4f61a3bc1fe3.jpg,round,train
largeFaceShape_dataset\train\round\round-640_jpg.rf.c568106e41400d09773b17f1dac52a87.jpg,round,train
largeFaceShape_dataset\test\round\round-891-_jpg.rf.e68d7c19a818108e6ee9b06768549d58.jpg,round,test
largeFaceShape_dataset\train\round\round-319-_jpg.rf.aae63528d7fa7533b3e6a231ef1f0b75.jpg,round,train
largeFaceShape_dataset\train\long\oblong-33-_jpg.rf.d5d09f29a2890cb49225a951009acf68.jpg,long,train
largeFaceShape_dataset\train\long\oblong-732-_jpg.rf.d686824ecc05b62bf894fe28113e8cc7.jpg,long,train
largeFaceShape_dataset\train\round\round-641-_jpg.rf.f1282804d2b84a2f8f4b245c2460b5d8.jpg,round,train
largeFaceShape_dataset\train\long\oblong-129-_jpg.rf.944edd81e0ad35740fd33ccb2a0f4206.jpg,long,train
largeFaceShape_dataset\train\square\square-874-_jpg.rf.176d73d4b2c739790ccd67c84403dc83.jpg,square,train
largeFaceShape_dataset\train\oval\ovale-446_jpg.rf.2b2d19cd8488db9d3eac57e6ada87be2.jpg,oval,train
largeFaceShape_dataset\train\square\square-153_jpg.rf.5fefa858df6a17008223c3d9a92a7f5a.jpg,square,train
largeFaceShape_dataset\train\heart\heart-179-_jpg.rf.67a15860670c338207784de4487b65c0.jpg,heart,train
largeFaceShape_dataset\train\square\square-850-_jpg.rf.aabc12aa395683eb4b7e5201729bc2e3.jpg,square,train
largeFaceShape_dataset\test\oval\ovale-t107_jpg.rf.77a4ca02e4b6117a7ffb32d1218f46f8.jpg,oval,test
largeFaceShape_dataset\train\round\round-460_jpg.rf.b2f1bfdba603d9ba54b92ee596369f97.jpg,round,train
largeFaceShape_dataset\train\heart\heart-130-_jpg.rf.ec9cb2b0a92a4464b567c9fa87f4eb03.jpg,heart,train
largeFaceShape_dataset\train\square\200_jpg.rf.ac00b729356a75ce2745bda57329fb0c.jpg,square,train
largeFaceShape_dataset\train\round\image-round-82_jpg.rf.193cb1582fb3bae6dd6f88d109a202fd.jpg,round,train
largeFaceShape_dataset\train\long\oblong-944-_jpg.rf.0c70c836370a71e2b8dd57f95d3cc033.jpg,long,train
largeFaceShape_dataset\train\long\oblong-709-_jpg.rf.c78de89951a1811b58f878372ac0a2da.jpg,long,train
largeFaceShape_dataset\train\round\round-311-_jpg.rf.4806a806a7ded858a7b9420f13dea735.jpg,round,train
largeFaceShape_dataset\train\oval\oval-268-_jpg.rf.5ee3aa7a4dc1e5004a4421a46c68bb7e.jpg,oval,train
largeFaceShape_dataset\test\square\square-523-_jpg.rf.95ab721af772e09b536e2bb81c25e7b6.jpg,square,test
largeFaceShape_dataset\train\round\round-284-_jpg.rf.4793508934276cb39d50b82e0282d63f.jpg,round,train
largeFaceShape_dataset\train\square\square-114_jpg.rf.0c239b3e24239268f352a61a6a01e6d8.jpg,square,train
largeFaceShape_dataset\train\square\42_jpg.rf.013259639d05f39bd011925b22745db2.jpg,square,train
largeFaceShape_dataset\test\square\square-408-_jpg.rf.490b61c305592653524526052c661fd7.jpg,square,test
largeFaceShape_dataset\train\long\103_jpg.rf.52b0d4c8bcc202c2106208e60c9dbafb.jpg,long,train
largeFaceShape_dataset\train\long\oblong-673-_jpg.rf.43fd8b1c6f7b5c65f59f6bbbf57fcff1.jpg,long,train
largeFaceShape_dataset\train\round\round-534_jpg.rf.1b0c93d3df0aa87650fbbf8259dee05f.jpg,round,train
largeFaceShape_dataset\train\long\oblong-236-_jpg.rf.88a4bcfc795b69d8c98f87ffff9150aa.jpg,long,train
largeFaceShape_dataset\train\long\oblong-537-_jpg.rf.596107716d5103f3ed553deeecd91585.jpg,long,train
largeFaceShape_dataset\train\square\square-175_jpg.rf.bda3104d52db4e7b4c90a7cef4bcceea.jpg,square,train
largeFaceShape_dataset\train\oval\oval-27-_jpg.rf.ef10416f6759dab448e21180b7882bb4.jpg,oval,train
largeFaceShape_dataset\train\round\round-242-_jpg.rf.b7cd1bc46bcc9a722f836e0038cae629.jpg,round,train
largeFaceShape_dataset\test\long\oblong-179-_jpg.rf.a696672045382cf163f88194892e5611.jpg,long,test
largeFaceShape_dataset\train\long\oblong-500-_jpg.rf.314d15efb9621878896e30d9d72c214e.jpg,long,train
largeFaceShape_dataset\train\square\50_jpg.rf.5191a309fe913ab54ef1917cd3f00d05.jpg,square,train
largeFaceShape_dataset\train\square\square-811-_jpg.rf.a6e50b12a3c08bf614d9278b174b2089.jpg,square,train
largeFaceShape_dataset\train\round\images-round-51_jpg.rf.ee7a1bb9b3d26ae9d5536fcef6b3db60.jpg,round,train
largeFaceShape_dataset\train\oval\image-ovale-263_jpg.rf.baf5b7680af9f6cd7119f0bbbc1f3245.jpg,oval,train
largeFaceShape_dataset\train\oval\image-ovale-269_jpg.rf.ab0e510ddf2a53f7841c65489f8b96a0.jpg,oval,train
largeFaceShape_dataset\train\heart\heart-274-_jpg.rf.7cd9a891a0f84bd2ac38fde66c722f5f.jpg,heart,train
largeFaceShape_dataset\train\round\round-510-_jpg.rf.1f19e6e6cdc5c09463c0865f88104aa8.jpg,round,train
largeFaceShape_dataset\train\round\round-51-_jpg.rf.d7f8f73f299c7e097ae6fd6c99ca3caa.jpg,round,train
largeFaceShape_dataset\train\square\153_jpg.rf.f5a8a06b9e10e84aef8749b08d3eb014.jpg,square,train
largeFaceShape_dataset\train\round\round-940-_jpg.rf.cc3d0c6b4539136131b47d85a0330998.jpg,round,train
largeFaceShape_dataset\train\long\oblong-880-_jpg.rf.c799cc36ac488c6d13c0021016f74ac4.jpg,long,train
largeFaceShape_dataset\train\heart\heart-594-_jpg.rf.6c90e4f20151c71e6105c83ce0aa1fcc.jpg,heart,train
largeFaceShape_dataset\test\round\round-890-_jpg.rf.81def905f56b19ded19c346281440482.jpg,round,test
largeFaceShape_dataset\train\round\round-780-_jpg.rf.2f0529f2854e12d9d52030477360da62.jpg,round,train
largeFaceShape_dataset\train\heart\heart-498-_jpg.rf.0161590a98f7d6e6c7075985a5c54899.jpg,heart,train
largeFaceShape_dataset\test\square\26_jpg.rf.d135a43924327f14f46b1a5f2e2b2b72.jpg,square,test
largeFaceShape_dataset\train\oval\oval-263-_jpg.rf.83700b61ff643411b18a84c8f51c4c4b.jpg,oval,train
largeFaceShape_dataset\train\square\image-squrare-136_jpg.rf.07b2806b1d1116808832ccebb213098e.jpg,square,train
largeFaceShape_dataset\train\round\round-501-_jpg.rf.e3d29954ecc3e05816a0c7b7e641ffaf.jpg,round,train
largeFaceShape_dataset\train\square\image-square-167_jpg.rf.74bb02f16abe6609d67d51af3e93b394.jpg,square,train
largeFaceShape_dataset\train\oval\oval-828-_jpg.rf.704dd4139ca29d25d54a085d323895d1.jpg,oval,train
largeFaceShape_dataset\train\square\square-964-_jpg.rf.2822766a3db1bdeb60af55e75c9559af.jpg,square,train
largeFaceShape_dataset\train\heart\heart-839-_jpg.rf.7b9e0609873a0a71c540e16ce1738c57.jpg,heart,train
largeFaceShape_dataset\train\long\oblong-820-_jpg.rf.14c72c4339ba1ebbba7489368c01f595.jpg,long,train
largeFaceShape_dataset\test\long\oblong-278-_jpg.rf.2d32afe4d8494098477ff9942c6ada0a.jpg,long,test
largeFaceShape_dataset\train\oval\oval-425-_jpg.rf.4c227064fc1098427b197604fff2944f.jpg,oval,train
largeFaceShape_dataset\train\oval\oval-775-_jpg.rf.c42937c1e300756e3adb203416923783.jpg,oval,train
largeFaceShape_dataset\train\square\square-694-_jpg.rf.e1781f45cd9c60765c663124e563d579.jpg,square,train
largeFaceShape_dataset\train\heart\heart-215-_jpg.rf.50ded076fa0ac7b9000a3ed1e461f3da.jpg,heart,train
largeFaceShape_dataset\train\round\round-228-_jpg.rf.2b7d792ccccbe519a55d80838f0196bf.jpg,round,train
largeFaceShape_dataset\train\round\round-36-_jpg.rf.557eb59bada779a7e4e67f72dd521308.jpg,round,train
largeFaceShape_dataset\train\oval\oval-137-_jpg.rf.53e531d844481d3fa7f3c2516b68ea02.jpg,oval,train
largeFaceShape_dataset\train\round\images-round-14_jpg.rf.3ed447769ab72d4cce551783f0a83dac.jpg,round,train
largeFaceShape_dataset\train\square\square-454-_jpg.rf.4712bfe71b337b1702e7a468916f96a8.jpg,square,train
largeFaceShape_dataset\train\heart\heart-591-_jpg.rf.f26c5d5fc5ef7e3403cf41267f92f58e.jpg,heart,train
largeFaceShape_dataset\train\square\image-sqaure-124_jpg.rf.5e5598fc2704e6ecf84404dac009fecc.jpg,square,train
largeFaceShape_dataset\train\square\square-338-_jpg.rf.240f30f9df75c8652999a8396d5dfe26.jpg,square,train
largeFaceShape_dataset\train\round\round-880-_jpg.rf.f32931cea9f06f8885048f45b2f510de.jpg,round,train
largeFaceShape_dataset\test\round\round-t72_jpg.rf.1842f7056ad5df084b44ca1f576d182b.jpg,round,test
largeFaceShape_dataset\train\round\image-round-71_jpg.rf.2445d2761bbf45c019a9640328b8177a.jpg,round,train
largeFaceShape_dataset\train\heart\heart-45-_jpg.rf.c5237aa3106ee703ab9b23d17fea7ce3.jpg,heart,train
largeFaceShape_dataset\train\heart\heart-678-_jpg.rf.a54fd881580bebf13b44ae6c2acc1792.jpg,heart,train
largeFaceShape_dataset\train\heart\heart-745-_jpg.rf.a1a8a0880546e0c3c36cb04ffb7d64ff.jpg,heart,train
largeFaceShape_dataset\train\square\square-755-_jpg.rf.a9c5a125556dea741039207cba268362.jpg,square,train
largeFaceShape_dataset\train\round\round-797-_jpg.rf.a32a205c834ac3d836c017d576eb1097.jpg,round,train
largeFaceShape_dataset\train\oval\oval-440-_jpg.rf.fd6ce88f0a4bac65b0d0580b36bc7808.jpg,oval,train
largeFaceShape_dataset\train\square\square-823-_jpg.rf.3f6b220950b5b45e568bf88e1a330603.jpg,square,train
largeFaceShape_dataset\train\oval\image-ovale-246_jpg.rf.b57c9fb461e255691e89eefdea1bf0b2.jpg,oval,train
largeFaceShape_dataset\test\square\64_jpg.rf.635849b0f09b3392db6f3ac9442c5ca1.jpg,square,test
largeFaceShape_dataset\train\round\round-630-_jpg.rf.e57ff7a546a70f9bcbf930562bc34821.jpg,round,train
largeFaceShape_dataset\train\round\round-588-_jpg.rf.7145999dadccc807edf434ecf7bc0a3b.jpg,round,train
largeFaceShape_dataset\train\oval\oval-476-_jpg.rf.f74b8f51ee325cdf87c85a2afd95c31e.jpg,oval,train
largeFaceShape_dataset\train\oval\oval-925-_jpg.rf.043e93c765e049ba010240da707d9e0e.jpg,oval,train
largeFaceShape_dataset\train\long\oblong-904-_jpg.rf.e518eab8d0f7114b8dc6a04645bc7732.jpg,long,train
largeFaceShape_dataset\train\heart\heart-988-_jpg.rf.76732d103c99db38c754e8037b0db557.jpg,heart,train
largeFaceShape_dataset\train\oval\oval-319-_jpg.rf.e73c9ec7957704c7c202a56918dcec63.jpg,oval,train
largeFaceShape_dataset\train\round\round-642-_jpg.rf.98e3e9dc1b4c29d0bd1ed30f8a442e1b.jpg,round,train
largeFaceShape_dataset\train\long\oblong-715-_jpg.rf.8026538eb46ea496acd919786a0940fd.jpg,long,train
largeFaceShape_dataset\train\square\square-317-_jpg.rf.cd66e6ed4dd1ddf26cceffbcc3c22a7e.jpg,square,train
largeFaceShape_dataset\train\square\square-52-_jpg.rf.c74d568ecd561658939e79d578a56b4a.jpg,square,train
largeFaceShape_dataset\train\long\31_jpg.rf.310a1ac75251a1839095300ecaeff21a.jpg,long,train
largeFaceShape_dataset\train\oval\oval-923-_jpg.rf.179c12d3a78b27b2fedfece6513a6b08.jpg,oval,train
largeFaceShape_dataset\train\oval\oval-255-_jpg.rf.33472b68e8955f443006cfc3cb27fa63.jpg,oval,train
largeFaceShape_dataset\train\oval\oval-486-_jpg.rf.502822782a8523227d8e2341aaab703a.jpg,oval,train
largeFaceShape_dataset\train\round\round-30-_jpg.rf.97c5babea93b5217b78fb7c07e4de7ed.jpg,round,train
largeFaceShape_dataset\train\square\square-111-_jpg.rf.11d3b1f1e1b228fb8228ede1011fec76.jpg,square,train
largeFaceShape_dataset\train\square\square-658-_jpg.rf.236c925d60af899035e6a761b020aea2.jpg,square,train
largeFaceShape_dataset\train\round\round-543-_jpg.rf.231efeeaed30ea1027d2162287ce815b.jpg,round,train
largeFaceShape_dataset\train\square\square-379-_jpg.rf.8db0371e5bd8c03be132c14cbba9ab7e.jpg,square,train
largeFaceShape_dataset\test\long\oblong-900-_jpg.rf.bea828e95aeaef5690e6152ee5153a16.jpg,long,test
largeFaceShape_dataset\train\square\132_jpg.rf.58d4ec2d642a40e860e8a16a82de532b.jpg,square,train
largeFaceShape_dataset\train\oval\oval-239-_jpg.rf.a5aee00d123aa0155e9836dcb99d5d26.jpg,oval,train
largeFaceShape_dataset\train\oval\oval-939-_jpg.rf.d547266416bf60b190b1ace333fcaee6.jpg,oval,train
largeFaceShape_dataset\train\heart\heart-804-_jpg.rf.30d445edb0147fd19e3c7ae3c383c080.jpg,heart,train
largeFaceShape_dataset\train\round\round-845-_jpg.rf.7557c93e78a75b71b6d04e13bc0df71b.jpg,round,train
largeFaceShape_dataset\train\long\oblong-928-_jpg.rf.1d8d113637893085a8d371090f6a0af9.jpg,long,train
largeFaceShape_dataset\train\square\square-726-_jpg.rf.0dd2eefbf7e432c57f4dbd0c242826a5.jpg,square,train
largeFaceShape_dataset\train\heart\heart-874-_jpg.rf.be476d521d29786b90a50b45c8b1f306.jpg,heart,train
largeFaceShape_dataset\train\round\round-533_jpg.rf.8c9a53795e3302b25ab6871a7b8f9c53.jpg,round,train
largeFaceShape_dataset\train\square\square-700-_jpg.rf.25e4b2438e2def58b11ab57c4bd2c2e9.jpg,square,train
largeFaceShape_dataset\test\round\round-987-_jpg.rf.0d965e9746fb24efdb4df3b6e5c049b5.jpg,round,test
largeFaceShape_dataset\train\oval\oval-924-_jpg.rf.b863d6ccffbf1d2d6d5cc3edc4894a4b.jpg,oval,train
largeFaceShape_dataset\train\long\oblong-631-_jpg.rf.af1643b16a10b726e71bb020969effe2.jpg,long,train
largeFaceShape_dataset\train\long\oblong-215-_jpg.rf.eb25ac886d03629a118295bcb8100207.jpg,long,train
largeFaceShape_dataset\test\round\round-330-_jpg.rf.c7e799f3f04a368de6cd84ecdb38527e.jpg,round,test
largeFaceShape_dataset\train\square\109_jpg.rf.b25552541fb95aac20c7a52a128d6660.jpg,square,train
largeFaceShape_dataset\train\square\square-884-_jpg.rf.d37f4027d5effb00873e00ce2793175e.jpg,square,train
largeFaceShape_dataset\train\oval\oval-220-_jpg.rf.1bf57e704cf0cdd996d0b1cd80d858c7.jpg,oval,train
largeFaceShape_dataset\test\round\round-295-_jpg.rf.7e4ecf90a5e40b988c65c9bcf9dc0fd5.jpg,round,test
largeFaceShape_dataset\train\long\oblong-18-_jpg.rf.6d3a55f111bbb99f3a44efbe4502db2c.jpg,long,train
largeFaceShape_dataset\train\round\round-584-_jpg.rf.959e7c8c8f7b3208aa4ab4907433d954.jpg,round,train
largeFaceShape_dataset\train\round\round-401-_jpg.rf.0199a86969a7876ac7a0ada8295275b9.jpg,round,train
largeFaceShape_dataset\train\oval\oval-734-_jpg.rf.0d2b3a2689d0266f124fa034fa979119.jpg,oval,train
largeFaceShape_dataset\train\long\17_jpg.rf.f23095eaa25e4196e0e6e3bb06ad0f28.jpg,long,train
largeFaceShape_dataset\test\heart\heart-674-_jpg.rf.2d650352005df4199b802f2658b60a16.jpg,heart,test
largeFaceShape_dataset\train\heart\heart-275-_jpg.rf.e3dd712da8a31c2b8d3e76fdd1000b44.jpg,heart,train
largeFaceShape_dataset\train\long\87_jpg.rf.5417ba4f6b297085fcacc5a704387970.jpg,long,train
largeFaceShape_dataset\train\oval\oval-573-_jpg.rf.d2f2a978ff301a39e0c99a2412fd628a.jpg,oval,train
largeFaceShape_dataset\train\square\square-267_jpg.rf.f5e2c605cc5ff8d343fe9dfd66f464d2.jpg,square,train
